U10,V10
-4.52320914,3.421145168
-2.409609171,3.350194834
-0.032422198,0.898738489
-1.748802684,-1.239557765
-1.850559527,-1.798597461
1.062383355,-6.717412813
2.533566628,-6.147363583
1.77345527,-4.910625875
-1.442306168,-1.741103225
-1.514639346,1.435759115
-1.650723799,1.726900138
-2.380185505,3.048044277
-1.409204545,4.890306381
-3.251861595,6.982117933
-5.709963648,7.5497206
-7.886088907,9.921663641
0.791440435,10.80364968
2.060336009,9.128977158
2.778763841,11.90704969
2.147381019,12.73888119
2.874390754,12.60799006
4.388483539,4.184472892
2.214810253,-6.796926117
0.151475711,-5.582207479
-1.224080649,-4.58767953
-0.673612908,-5.495354485
-1.747576698,-8.969474256
-4.838287558,-7.280122353
-4.67277944,-3.495289053
-4.128441629,-2.783339156
-3.663792911,-4.684318778
-4.930236513,-4.943654479
-5.371591495,-4.603582191
-6.010330233,-4.292868662
-5.225699154,-3.156440047
-5.490512143,-4.002950921
-5.966194735,-5.506364019
-3.949447664,-6.119228106
-6.601255514,-7.162687319
-6.316826748,-8.886291106
-8.23059099,-10.39704389
-7.640891694,-9.754821049
-6.707916302,-7.769434997
-3.901634207,-6.781023456
-5.15213999,-7.055038537
-1.443532154,-6.930263813
0.391768979,-7.199385767
5.281001392,-5.819524111
5.87928259,-6.450737422
6.229914603,-7.485633663
4.970826918,-5.497801048
2.260171737,-3.232283507
1.216857599,3.244992616
2.686814886,4.305577771
4.068501177,2.712865116
1.595687292,2.122020098
0.184577335,6.505038105
0.564633014,7.539934347
0.237294736,7.532594657
0.271622345,8.664130146
1.859274295,7.712417054
2.192742503,7.641466721
3.911574961,3.461513461
2.162092852,1.017396805
0.366023272,5.394298404
1.242603306,5.511733438
2.521306768,0.769070638
1.862952253,-4.089803915
0.321887774,-4.584009686
-1.117419862,-3.928330743
-0.086365585,-4.744259576
-1.509735402,-5.55284872
-4.117407754,-2.214513208
-3.021376215,0.809438931
-2.106790614,-1.838965754
-4.533017029,-3.113625191
-4.284141858,1.405177075
-3.601267622,2.626012121
-1.203238886,3.278021219
-2.231841192,2.673720104
-1.425142364,2.508577087
-1.333193409,2.183184179
1.674150399,0.008189477
1.214405626,-1.523359098
0.507011669,-3.971145599
1.116326742,-7.861181118
1.88869796,-8.42511394
-0.35240456,-6.896011928
-3.982549287,-2.80902807
-3.31561287,0.783750017
-0.538754441,2.933055805
-0.356082518,4.60895161
1.325970358,4.915995294
1.750161535,3.998534087
1.528258058,-2.593730507
-5.187693586,-6.652578887
-6.620871291,-3.240846478
-5.656020261,-2.544799242
-5.184015627,-2.864075742
-6.385481968,-2.509324076
-5.926963181,-2.114204116
-6.380578023,-2.528896581
-6.208939975,1.65961965
-0.227353982,12.69361977
2.089759674,14.84904196
10.08318879,4.657882875
12.45301985,-1.457301891
10.37006953,-3.103838938
3.964292362,-3.721596151
-3.710380382,0.293214092
-3.468861128,6.61513345
3.823303965,7.602321709
4.411777274,-2.377209662
4.704787943,-6.701510152
4.11754062,-2.012671742
3.315745736,-0.100682586
3.099972189,-1.360662644
7.744007389,-2.494644696
6.424846387,-4.256170214
6.437106248,-5.766923002
4.844550354,-5.365686634
4.707239915,-6.511901502
3.356203276,-6.993874456
1.952449235,-5.119807031
3.627146195,-2.635322081
3.372141094,-2.384549352
4.600579128,-5.295959582
3.520485408,-5.702089077
4.665556389,-3.453697478
2.306759207,-3.360728076
-0.181992497,-4.219471766
-2.082270892,-1.245674173
-2.783534919,1.129938713
-0.765561863,-1.19796619
-0.110885306,-6.246449393
0.175995433,-6.406699284
1.606721166,-5.275163795
4.045207442,-4.687988622
3.339039471,-5.363240071
0.134311906,-4.473914341
-0.850154901,0.395969747
-0.043456072,3.391786409
0.51927153,2.44251988
2.510272893,-0.130041345
-0.998499214,-2.229192587
0.386865035,1.144618092
4.593223211,1.425972862
4.133478438,-1.051172397
2.613255722,1.487136943
2.745662217,2.869445162
3.253220446,0.97580523
4.173935978,4.794890415
3.883377282,6.293410387
4.908301629,5.944775128
3.495965687,2.095107903
4.769765204,1.726900138
2.513950851,0.886505673
0.487395892,-3.834138059
0.736271063,-7.987179123
2.120409326,-8.996386451
2.043172204,-7.777997968
2.066465939,-8.126633227
1.658212581,-6.527804163
-0.662579033,-5.430520559
-2.247779011,-0.897038914
-2.329920077,3.610753817
1.312484511,8.270233468
0.655355983,9.763860313
3.405242718,10.66052573
3.958162432,11.72845058
5.505356841,8.798691123
3.882151296,4.288451829
2.840063144,4.41077999
4.352929943,-5.631138743
1.574845529,-6.569395738
-3.407561825,-5.8868046
-4.55753675,-3.522201248
-5.163173864,-2.926463105
-3.868532584,-0.835874834
-2.436580864,3.817488409
6.840455662,1.587446035
12.2200825,-3.908758237
10.32593403,-5.128370002
10.86291593,-6.519241192
8.272407381,-6.743101726
5.625503475,-6.307613473
2.052980092,-4.451895272
-1.31725559,-1.215092133
-1.541611039,4.107406151
-1.461921945,6.183315042
-0.047134031,0.347038483
6.774252415,-12.96715856
5.354560556,-9.790296216
7.359047766,-7.185929669
4.053789344,-7.174920135
-1.320933548,-2.55825534
-2.172993861,3.715956035
0.378283133,6.646938772
1.351716065,-1.288489029
2.846193074,-4.328343829
2.391352245,-4.09347376
2.006392622,-1.516019409
4.430167065,-0.550850219
3.758326704,-0.725779489
2.075047842,-1.376565305
0.237294736,2.722651368
3.418728565,5.240164921
3.830659881,5.556994858
3.52293738,8.588286686
3.41382462,6.960098864
5.086069608,2.811950926
3.108554091,-6.091092629
-0.52036465,-8.655090882
-2.392445366,-10.46677095
-3.813363211,-8.832466716
-5.283320498,-9.384166722
-3.955577594,-5.996899945
-4.178707057,-3.17356599
-3.512996626,-3.008422972
-5.027089412,-1.880557328
-6.1979061,-1.177170403
-6.246945543,-0.087226489
-5.32010008,0.052227615
-3.806007295,2.918376426
-2.939235149,3.854186857
0.79634438,3.023578644
5.471029231,-2.67202053
9.386828711,-8.122963382
7.587081173,-10.59888536
5.431797677,-8.581693986
3.12449191,-6.666034985
0.417514687,-2.166805225
0.630836261,7.69406783
6.259338269,10.42687895
6.906658909,5.289096185
11.61199341,-7.758425462
11.03823194,-5.199320335
9.330433352,-8.348047198
7.832278385,-8.860602193
4.295308599,-7.834268922
2.544600503,-6.553493077
0.190707265,-1.852421851
2.757922078,4.367965133
4.831064507,5.921532778
4.064823219,4.907432323
6.575642673,-0.950863305
5.60220974,-6.362661146
8.402361904,-7.174920135
7.984300657,-6.192625002
7.838408316,-5.431743841
4.991668681,-3.026772197
-0.124371152,0.314009879
2.944271959,9.104511526
7.416669111,7.700184238
9.83553961,2.385025644
13.41051496,-7.292355169
14.67941054,-7.951703957
13.81876832,-10.31508403
14.25521936,-10.26492948
9.503297387,-8.190243871
8.548254245,-6.083752939
7.52578187,-6.064180433
6.779156359,-5.582207479
2.243007932,-5.478228542
-0.256777647,-0.630363523
-0.322980894,4.18324961
4.312472403,5.705011933
3.85272763,0.706683276
-2.262490843,-5.730224554
-2.746755338,-7.385324571
0.243424666,-10.04963192
2.022330441,-9.971341894
3.998619972,-8.948678469
6.813483968,-7.965160054
9.301009687,-7.402450514
8.033340099,-7.818366261
7.842086274,-6.091092629
7.371307626,-7.105193083
5.12284919,-7.101523238
4.401969386,-5.999346508
3.426084481,-5.888027881
-0.258003633,-3.976038726
-3.251861595,-2.278123851
-6.650294957,1.839442046
-7.372400747,2.281046707
3.248316502,3.167925874
12.83062356,-6.295380657
14.17307829,-10.023943
15.01778269,-7.333946744
11.78363146,-7.911335664
8.501666775,-3.289777743
4.253625072,-1.541708323
3.459186105,4.919665139
5.760361942,4.496409702
8.002690448,-4.157084404
4.861714159,-6.829954721
6.923822714,-4.765055364
7.294070505,-4.669639398
8.084831514,-3.451250915
4.135930411,-2.333171524
1.389721633,-2.086068639
0.520497516,-3.909981519
-0.0410041,-7.496643198
-1.938830523,-10.4031603
-1.872627276,-11.69861553
2.982277527,-9.930973601
4.616516947,-7.516215704
3.369689122,-8.132749635
2.484527186,-7.385324571
0.793892407,-5.025614347
1.698670121,-2.638991926
0.835575934,3.416252041
2.461233451,4.130648501
2.998215346,5.538645634
3.926286794,0.129294356
1.473088685,-4.012737174
-1.932700593,-5.234795502
-3.494606835,-1.579630052
-3.899182235,-2.283016978
-2.833800348,-2.964384834
-3.781487573,-1.078084592
-1.416560461,3.829721225
1.934059444,5.50561703
4.795510912,1.676745592
4.068501177,-1.852421851
1.920573598,-7.49052679
-0.823183207,-9.030638336
-2.505236084,-8.366396422
-1.072058378,-8.560898198
0.00558337,-6.591414807
-1.162781346,-6.877662704
-3.130488975,-7.863627681
-1.575938649,-10.22211462
0.500881739,-10.22945431
4.56257356,-9.31443967
2.779989827,-6.495998841
3.308389819,-3.807225863
2.146155033,2.797271547
4.79918887,7.303840996
6.16248537,6.850003519
4.72440372,2.682283075
3.633276125,0.112168414
1.870308169,-0.329436247
4.001071944,0.247952672
9.738686711,-2.09463161
9.508201331,-3.977262007
11.23193773,3.682927432
13.82244628,-5.198097054
15.85513117,-8.527869595
10.22417719,-9.447777365
9.047230572,-7.746192646
6.204168896,-7.63487402
4.017009763,-4.913072439
1.420371285,-3.036558449
1.763647382,1.047978845
5.591175865,4.545340967
6.614874227,-0.138604316
6.1158979,-4.099590168
2.684362914,-2.035914093
2.867034837,-3.162556455
-1.297639813,0.524414316
4.672912305,-4.902062904
3.066870565,-8.236728572
1.76119541,-5.95530837
7.530685814,-4.904509467
9.21273869,-6.965738979
7.376211571,-5.036623881
4.248721128,-3.951573093
-1.503605471,1.907945817
3.267932279,8.154021715
5.385210207,-1.111113196
8.989609227,-3.023102352
2.510272893,-6.379787088
-0.517912678,-2.385772633
-0.765561863,1.210675299
3.700705359,3.58995803
4.55644363,1.664512776
4.085664982,0.452240701
4.561347574,0.197798126
2.621837625,1.032076184
2.527436698,7.994995106
5.754232012,5.492160933
10.86291593,-3.905088392
8.249113646,-5.384035858
2.902588433,2.721428087
3.256898405,4.80589995
3.677411624,3.166702593
3.112232049,1.368478627
1.20704971,-0.160623385
2.581380085,-0.005266621
1.28796479,-0.887252661
1.68641026,2.682283075
1.794297033,6.056093755
3.879699324,4.507419237
3.80614016,1.838218765
5.330040834,0.568452454
2.516402824,1.110366207
-1.642141896,4.161230541
4.276918808,4.545340967
4.815126689,7.227997537
14.1461066,-11.80381775
13.88987551,-10.6294674
13.78444071,-8.968250974
13.62138457,-8.49361771
9.901742857,-6.576735428
4.286726696,-4.042095933
1.44366502,-1.580853334
3.178719705,5.05291383
5.453893976,2.444018434
4.222245648,0.781838305
3.512913591,1.451704497
4.784399602,-3.911567769
-0.55052995,-3.451238328
0.448731901,-7.339067879
0.645707105,-7.47043548
1.337333525,-6.53457704
3.191998933,-5.938537267
3.286060126,-4.354526289
0.408894219,-3.250387039
-1.387121268,6.123396918
6.720953577,6.394817579
6.131134566,-7.226156884
6.603653736,-10.00441877
5.815752919,-10.46257685
2.362047229,-7.039419469
1.89506107,-5.29907019
3.950021489,-7.977449275
5.462746794,-7.17078707
7.55533169,-7.099132015
4.370530352,-6.175216084
1.3251609,-2.685832063
0.58484398,2.959717691
4.138143875,6.622810935
4.831983499,10.88954373
2.317783138,3.426561228
5.844524578,-6.580175711
5.082075613,-3.659689396
7.662672111,-0.836914519
10.73349341,-3.733515816
10.18019228,-1.715231779
8.727223496,-7.681057913
8.262450542,-8.012191119
10.18351209,-6.778855635
10.25876104,-6.571490249
12.29601582,-5.605232695
11.98948699,-5.289299046
13.24216076,-5.09387617
12.24511212,-6.536748405
14.41737238,-6.254470917
12.05035012,-9.649400548
7.947068894,-8.412808015
6.620252771,-5.233929231
5.152898158,-2.843256047
4.287535182,1.165084278
3.158800864,-1.187590013
1.470125798,-0.523152234
3.209704569,-0.04110914
7.064000281,-3.276443422
6.57598868,-0.783716069
3.840467864,0.848064946
3.547218262,4.026943731
5.455000578,3.719695542
3.859280103,1.025031217
4.556439534,1.12057129
8.251384519,-2.209217382
6.044819589,-7.734256362
5.604391885,-6.274013205
4.76890717,-8.731998713
4.275362557,-3.685745779
5.916453726,-4.645489237
7.902804803,-7.577918061
6.865918475,-6.611660507
6.905756157,-3.578263197
5.225933908,-2.047450668
4.409261432,1.405020143
5.760422805,-6.434694236
9.774069245,-7.349924706
11.22482482,-11.06404503
6.850426043,-9.685228075
6.594800918,-6.709371945
4.854115545,-5.641060223
2.716159956,-0.996509868
3.488568341,2.18779733
3.84821408,0.46373329
1.612877491,1.499474533
2.730545785,0.813323101
2.628738376,-0.366813934
-1.669304847,1.464732688
-0.508479064,8.29150516
-2.400768949,9.735463078
-2.202687142,4.907432356
3.247329046,-3.944138249
-1.609548325,1.294280513
-0.850419166,5.78357825
6.001662101,2.778408689
10.20675073,-0.763088099
8.391923008,-8.344410009
6.713207361,-7.829796435
7.997972599,-6.918908696
9.546109177,-4.523892781
10.98579873,0.215111964
8.529141689,-2.654347267
11.40520099,1.409362874
12.60697106,-0.577436367
8.229252474,-0.373328029
9.6058657,0.648299339
11.3111398,-0.815200866
8.852269553,-2.395954797
8.364257951,-4.53583529
7.017522986,-4.495665032
7.338437645,-5.436951886
5.513650499,-6.409723535
5.639803158,-4.426181343
5.739397362,2.094428622
5.614351306,-1.869398714
15.92013826,-3.264500913
11.3576171,-7.06004744
9.0215797,-2.991994569
2.713946751,2.219282127
6.691075316,8.219850105
8.219293053,3.790264914
9.706566506,-7.488892084
7.337331043,-8.065389569
7.338437645,-7.590946253
8.23257228,-6.341325529
5.726118135,-2.856284238
0.215238822,-0.541608839
0.62357506,-7.516034151
3.169866887,-6.880909803
4.308560625,-6.53457704
4.93932392,-7.32278264
4.747881727,-7.999162928
4.889526818,-6.395609661
1.678167025,-3.500094047
-1.58298987,4.408018339
3.089084921,10.28590418
8.536887905,8.050483613
14.16728026,-3.496836999
11.02342321,-5.988478669
10.00313592,-5.217643991
14.36093566,-4.493493667
13.80099491,-4.286128282
15.76742715,-5.060220008
14.63205322,-8.129444845
12.19088861,-2.785714867
9.229620927,0.176027389
6.662303657,-0.84559998
0.990967014,2.819664629
4.757841147,7.062512406
7.428072429,2.719781826
8.536887905,-8.015448167
3.412212785,-8.951306607
-1.682584074,-5.254557201
-1.995752517,-3.510950873
0.784032389,-5.872310626
7.67705794,-9.248783652
11.0654741,-6.828797036
11.87329375,-4.935366504
11.5545923,-5.866882213
10.32847698,-6.330468702
8.291222201,-5.815855129
8.199374212,-5.025478163
8.523608678,-3.82145611
6.896903338,-3.482723125
3.863706512,-2.741201878
2.156219206,-5.037420672
1.291962832,-4.878911006
1.942644968,-6.531319992
8.525821882,-8.027390676
8.24695811,-8.864451996
8.730543303,-7.168615704
8.217079849,-8.3574382
6.771857282,-7.041590835
5.438401544,-5.725743469
2.593327104,-5.199187386
-0.282732201,-3.950652345
-0.706560871,-3.032164827
-1.2078517,1.599357336
13.1137949,-2.635890662
10.53983802,-8.533318789
7.030802213,-8.452978273
4.051828898,-4.825712556
11.12744382,-5.301241555
9.592586472,-7.742941823
10.81759519,-6.888509582
7.272041509,-8.13161621
5.928626351,-8.690742772
5.417376101,-7.886251933
7.37495552,-6.219729073
8.333273087,-7.526890977
7.635007054,-6.660516226
10.21117714,-7.714714075
10.0927707,-7.630030828
8.86554878,-8.552861077
7.037441827,-7.669115404
6.224089157,-7.597460349
4.631688488,-4.878911006
6.602547134,-7.60614581
4.889526818,-7.347753341
3.259501671,-6.687658293
4.318520045,-6.453150841
4.619515863,-8.173957833
8.604390644,-7.425922491
8.761528166,-8.561546538
9.769642836,-7.834139166
9.440981961,-4.855025988
6.539470805,1.262795716
8.463852155,-0.366813934
4.141463682,-6.026477562
7.208965179,-7.512777103
6.594800918,-8.977362991
5.56787401,-8.215213774
6.063631828,-9.597287781
3.377908114,-9.996818994
2.394138695,-8.623430448
-0.612499678,-6.709371945
-2.103092938,-1.247302559
0.673372162,5.254850802
3.895797977,7.101596981
5.332167726,3.063943224
3.49742116,2.574300352
5.688493658,-7.43352227
4.565292352,-9.131529926
3.782924546,-10.05110313
4.910552261,-8.315096577
5.15843117,-8.296639972
3.951128091,-6.277270253
1.70029907,-5.818026494
2.387499081,-3.417582166
4.064001523,-5.067819786
3.047034035,-7.305411717
2.883256899,-6.979706924
1.94375157,-3.720487624
3.319258194,-3.18958881
1.735710343,-5.668202289
2.049985388,-5.41415255
5.201588658,-5.058048642
9.209702086,-7.06004744
7.76005311,-7.267412825
10.30302513,-7.636544924
12.32589408,-5.270842441
9.683327859,-5.220901039
8.16396294,-6.047105532
6.387866293,-7.385752233
4.518815056,-1.9703672
1.640542548,-0.468868102
-0.303757644,-2.11802004
-4.649384765,-4.674802669
-6.741969661,-5.103647314
-8.784757455,-5.932023172
-7.497779013,-8.507262405
-7.036325865,-7.245699172
-5.117477526,-5.912480884
-2.373103892,-3.219987925
0.637960889,-2.53275081
4.688125204,-1.81837163
6.718740373,-4.422924295
10.53651821,-7.157758878
10.71910759,-9.218384538
10.08502448,-9.949048958
7.606235395,-6.427094458
5.868869828,-5.797398524
0.339178276,-3.266672278
-0.263919962,5.584898326
2.183884263,1.973917849
0.059207901,-4.219901641
